"cm","cm","cm","cm"
"es & vlsi","es & vlsi","es & vlsi","es & vlsi"
"geo technical engg","geo technical engg","geo technical engg","geo technical engg"
"wireless mobile communication","wireless mobile communication","wireless mobile communication","wireless mobile communication"
"ece vlsi","ece vlsi","ece vlsi","ece vlsi"
"eee epe","eee epe","eee epe","eee epe"
"ece es","ece es","ece es","ece es"
"ece wmc","ece wmc","ece wmc","ece wmc"
"de &cs","de &cs","de &cs","de &cs"
"ams","ams","ams","ams"
"pe&es","pe&es","pe&es","pe&es"
"vsli","vsli","vsli","vsli"
"electrical power engineering","electrical power engineering","electrical power engineering","electrical power engineering"
"post baccalaureate","post baccalaureate","post baccalaureate","post baccalaureate"
"infrastructure engineering","infrastructure engineering","infrastructure engineering","infrastructure engineering"
"construction  management","construction  management","construction  management","construction  management"
"power electronics-shift  2","power electronics-shift  2","power electronics-shift  2","power electronics-shift  2"
"thermalengineering","thermalengineering","thermalengineering","thermalengineering"
"wireless and mobile communication","wireless and mobile communication","wireless and mobile communication","wireless and mobile communication"
"embedded systems & vlsi design","embedded systems & vlsi design","embedded systems & vlsi design","embedded systems & vlsi design"
"electronics and communication enginering","electronics and communication enginering","electronics and communication enginering","electronics and communication enginering"
"pharmaceutical analysis  & quality assurance","pharmaceutical analysis  & quality assurance","pharmaceutical analysis  & quality assurance","pharmaceutical analysis  & quality assurance"
"cad/caml","cad/caml","cad/caml","cad/caml"
"pharmaceutical analysis and  quality  assurance","pharmaceutical analysis and  quality  assurance","pharmaceutical analysis and  quality  assurance","pharmaceutical analysis and  quality  assurance"
"wireless technology","wireless technology","wireless technology","wireless technology"
"power electronics and  electrical drives","power electronics and  electrical drives","power electronics and  electrical drives","power electronics and  electrical drives"
"pharmaceutical  analysis and quality assurance","pharmaceutical  analysis and quality assurance","pharmaceutical  analysis and quality assurance","pharmaceutical  analysis and quality assurance"
"wireless & mobile communications","wireless & mobile communications","wireless & mobile communications","wireless & mobile communications"
"mtech-computer science &engineering","mtech-computer science &engineering","mtech-computer science &engineering","mtech-computer science &engineering"
"computer science &engineering","computer science &engineering","computer science &engineering","computer science &engineering"
"electrical &electronics engineering","electrical &electronics engineering","electrical &electronics engineering","electrical &electronics engineering"
"computer science and engineering [ m. tech]","computer science and engineering [ m. tech]","computer science and engineering   m. tech","computer science and engineering - m. tech"
"dgital electronics and communication systems","dgital electronics and communication systems","dgital electronics and communication systems","dgital electronics and communication systems"
"electricaland electronics","electricaland electronics","electricaland electronics","electricaland electronics"
"eps ii shift","eps ii shift","eps ii shift","eps ii shift"
"vlsi ii shift","vlsi ii shift","vlsi ii shift","vlsi ii shift"
"vlsi i","vlsi i","vlsi i","vlsi i"
"electrinics and communications","electrinics and communications","electrinics and communications","electrinics and communications"
"pharmaceutical analysis & quality assurances","pharmaceutical analysis & quality assurances","pharmaceutical analysis & quality assurances","pharmaceutical analysis & quality assurances"
"pharmaceutical management & regulatory affairs","pharmaceutical management & regulatory affairs","pharmaceutical management & regulatory affairs","pharmaceutical management & regulatory affairs"
"pharmaceutical tecnology","pharmaceutical tecnology","pharmaceutical tecnology","pharmaceutical tecnology"
"electrical & electronics engineeering","electrical & electronics engineeering","electrical & electronics engineeering","electrical & electronics engineeering"
"hvac","hvac","hvac","hvac"
"mechancial","mechancial","mechancial","mechancial"
"paqa","paqa","paqa","paqa"
"pmra","pmra","pmra","pmra"
"ece eee","ece eee","ece eee","ece eee"
"computer networks and information security","computer networks and information security","computer networks and information security","computer networks and information security"
"advanced manufacturing system","advanced manufacturing system","advanced manufacturing system","advanced manufacturing system"
"automation","automation","automation","automation"
"information trchnology","information trchnology","information trchnology","information trchnology"
"comuter science & engineering","comuter science & engineering","comuter science & engineering","comuter science & engineering"
"civil engineeting","civil engineeting","civil engineeting","civil engineeting"
"electronics and comminication engineering","electronics and comminication engineering","electronics and comminication engineering","electronics and comminication engineering"
"electrical  and electronics engineering","electrical  and electronics engineering","electrical  and electronics engineering","electrical  and electronics engineering"
"petroleum","petroleum","petroleum","petroleum"
"design for manufacturing","design for manufacturing","design for manufacturing","design for manufacturing"
"pharm d","pharm d","pharm d","pharm d"
"ceutics-1","ceutics-1","ceutics-1","ceutics-1"
"paqa-1","paqa-1","paqa-1","paqa-1"
"pmra-1","pmra-1","pmra-1","pmra-1"
"ceutics-2","ceutics-2","ceutics-2","ceutics-2"
"software engineering engineering","software engineering engineering","software engineering engineering","software engineering engineering"
"systems and   netwroksecurity","systems and   netwroksecurity","systems and   netwroksecurity","systems and   netwroksecurity"
"cad-cam [mechanical]","cad-cam [mechanical]","cad-cam  mechanical","cad-cam -mechanical"
"civil engineeing","civil engineeing","civil engineeing","civil engineeing"
"internal cumbustion & automobile","internal cumbustion & automobile","internal cumbustion & automobile","internal cumbustion & automobile"
"thermal engineering[mechanical]","thermal engineering[mechanical]","thermal engineering mechanical","thermal engineering-mechanical"
"st","st","st","st"
"electronics and telematics engineering","electronics and telematics engineering","electronics and telematics engineering","electronics and telematics engineering"
"digital electronics & communication  systems","digital electronics & communication  systems","digital electronics & communication  systems","digital electronics & communication  systems"
"mechanical eningeering","mechanical eningeering","mechanical eningeering","mechanical eningeering"
"electronics and c","electronics and c","electronics and c","electronics and c"
"me`","me`","me`","me`"
"m. pharmacy- pharmaceutical chemistry","m. pharmacy- pharmaceutical chemistry","m. pharmacy- pharmaceutical chemistry","m. pharmacy- pharmaceutical chemistry"
"m. pharmacy pharmaceutical analysis and quality assurance","m. pharmacy pharmaceutical analysis and quality assurance","m. pharmacy pharmaceutical analysis and quality assurance","m. pharmacy pharmaceutical analysis and quality assurance"
"m.pharmacy pharmaceutics","m.pharmacy pharmaceutics","m.pharmacy pharmaceutics","m.pharmacy pharmaceutics"
"vlsi and embodded systems","vlsi and embodded systems","vlsi and embodded systems","vlsi and embodded systems"
"gendral","gendral","gendral","gendral"
"electric power systems","electric power systems","electric power systems","electric power systems"
"b.tech-civi","b.tech-civi","b.tech-civi","b.tech-civi"
"m.tech-co","m.tech-co","m.tech-co","m.tech-co"
"m.tech-str","m.tech-str","m.tech-str","m.tech-str"
"b.tech-mec","b.tech-mec","b.tech-mec","b.tech-mec"
"m.tech-em","m.tech-em","m.tech-em","m.tech-em"
"b.tech-cse","b.tech-cse","b.tech-cse","b.tech-cse"
"b.tech-ele","b.tech-ele","b.tech-ele","b.tech-ele"
"m.tech-po","m.tech-po","m.tech-po","m.tech-po"
"inf","inf","inf","inf"
"cse [2nd shift]","cse [2nd shift]","cse  2nd shift","cse -2nd shift"
"cad/cam [2nd shift]","cad/cam [2nd shift]","cad/cam  2nd shift","cad/cam -2nd shift"
"aerospace engg [2nd shift]","aerospace engg [2nd shift]","aerospace engg  2nd shift","aerospace engg -2nd shift"
"aerospace","aerospace","aerospace","aerospace"
"embeeded systems [2nd shift]","embeeded systems [2nd shift]","embeeded systems  2nd shift","embeeded systems -2nd shift"
"digital systems &computer electronics","digital systems &computer electronics","digital systems &computer electronics","digital systems &computer electronics"
