"""madhyapradesh""","""madhyapradesh"""
"""amanganj""","""amanganj"""
"""bindki""","""bindki"""
"""gola""","""gola"""
"""sarai""","""sarai"""
"""barotiwala""","""barotiwala"""
"""machalpur""","""machalpur"""
"""devendra nagar""","""devendra nagar"""
"""bijawar chhatarpur mp""","""bijawar chhatarpur mp"""
"""devendranagar""","""devendranagar"""
"""badamalehra""","""badamalehra"""
"""binaganj""","""binaganj"""
"""satai""","""satai"""
"""songadh""","""songadh"""
"""lalburra""","""lalburra"""
"""sahhdol""","""sahhdol"""
"""jehangirabad""","""jehangirabad"""
"""jamuna colliery""","""jamuna colliery"""
"""chandia""","""chandia"""
"""pushprajgarh rajendragram""","""pushprajgarh rajendragram"""
"""hariyawan""","""hariyawan"""
"""muwani""","""muwani"""
"""ahmedbabd""","""ahmedbabd"""
"""mbayyanahalli""","""mbayyanahalli"""
"""kumarghat""","""kumarghat"""
"""mangslore""","""mangslore"""
"""bhatronjkhan""","""bhatronjkhan"""
"""sehora""","""sehora"""
"""jhinjhana""","""jhinjhana"""
"""moncompu""","""moncompu"""
"""bridgemanganj""","""bridgemanganj"""
"""chittar""","""chittar"""
"""phoop""","""phoop"""
"""faridpur""","""faridpur"""
"""bairagarh""","""bairagarh"""
"""lovkush angar""","""lovkush angar"""
"""lavkushnagar distt chhatarpur""","""lavkushnagar distt chhatarpur"""
"""umranala""","""umranala"""
"""tehsil rampura""","""tehsil rampura"""
"""mohandra""","""mohandra"""
"""rajakhedi sagar""","""rajakhedi sagar"""
"""rahli""","""rahli"""
"""prithvipur""","""prithvipur"""
"""jatara""","""jatara"""
"""mahidpur""","""mahidpur"""
"""freeganj ujjain""","""freeganj ujjain"""
"""lamgara""","""lamgara"""
"""sarahan""","""sarahan"""
"""masi""","""masi"""
"""vihamandwa""","""vihamandwa"""
"""reodar""","""reodar"""
"""chitri""","""chitri"""
"""kannamangalam""","""kannamangalam"""
"""shishu""","""shishu"""
"""tavaragera""","""tavaragera"""
"""muhamma""","""muhamma"""
"""koyilandy""","""koyilandy"""
"""ponnani""","""ponnani"""
"""alathur thaluk""","""alathur thaluk"""
"""chail""","""chail"""
"""chhaten""","""chhaten"""
"""chandpole bhindar""","""chandpole bhindar"""
"""sawar""","""sawar"""
"""shuklaganj""","""shuklaganj"""
"""netrang""","""netrang"""
"""bansgaon""","""bansgaon"""
"""miryalguda mandal""","""miryalguda mandal"""
"""vtnagar mall""","""vtnagar mall"""
"""devarkonda""","""devarkonda"""
"""vghoriwara kalan""","""vghoriwara kalan"""
"""b kothakota""","""b kothakota"""
"""madpur""","""madpur"""
"""varadaiahpalem""","""varadaiahpalem"""
"""nagalapuram""","""nagalapuram"""
"""rajamahendravaram rural mandal""","""rajamahendravaram rural mandal"""
"""jangipur""","""jangipur"""
"""batiyagargh""","""batiyagargh"""
"""badarwas""","""badarwas"""
"""jansath""","""jansath"""
"""sahwa""","""sahwa"""
"""buland shahr""","""buland shahr"""
"""aundipaty""","""aundipaty"""
"""mohanpur""","""mohanpur"""
"""chakdaha""","""chakdaha"""
"""atpostkoregaon tahdesaiganj wadsa""","""atpostkoregaon tahdesaiganj wadsa"""
"""peddamandyam""","""peddamandyam"""
"""arakuvalley""","""arakuvalley"""
"""visakhapatnam dist""","""visakhapatnam dist"""
"""makkuva""","""makkuva"""
"""katar chhotitehsil bidasar""","""katar chhotitehsil bidasar"""
"""dudu""","""dudu"""
"""chak""","""chak"""
"""ajmer road jaipur""","""ajmer road jaipur"""
"""bajju""","""bajju"""
"""kuniamuthurcoimbatore""","""kuniamuthurcoimbatore"""
"""angadippuram""","""angadippuram"""
"""thenhipalam""","""thenhipalam"""
"""ahore""","""ahore"""
"""nammakal district""","""nammakal district"""
"""karinkal""","""karinkal"""
"""manoharthana""","""manoharthana"""
"""degana""","""degana"""
"""khandar""","""khandar"""
"""ghoriwara kalan""","""ghoriwara kalan"""
"""deahradun""","""deahradun"""
"""pochampalli taluk""","""pochampalli taluk"""
"""odcheruvu""","""odcheruvu"""
"""v kota""","""v kota"""
"""yetapaka""","""yetapaka"""
"""ainavilli""","""ainavilli"""
"""visakhapatnam district""","""visakhapatnam district"""
"""chinnamandem""","""chinnamandem"""
"""khajipet""","""khajipet"""
"""veeraballi""","""veeraballi"""
"""muddanur""","""muddanur"""
"""veerapunayuni palli""","""veerapunayuni palli"""
"""dist kaimur""","""dist kaimur"""
"""baldwara""","""baldwara"""
"""mallathahalli bus stop""","""mallathahalli bus stop"""
"""girinaragar""","""girinaragar"""
"""siwana""","""siwana"""
"""kalburgi""","""kalburgi"""
"""talakadu""","""talakadu"""
"""panwari""","""panwari"""
"""badamalhara""","""badamalhara"""
"""nwgong""","""nwgong"""
"""rajnaga""","""rajnaga"""
"""harpalpur""","""harpalpur"""
"""hattta""","""hattta"""
"""tendukheda""","""tendukheda"""
"""post zaderuakala gwalior""","""post zaderuakala gwalior"""
"""garhakota""","""garhakota"""
"""sehroe""","""sehroe"""
"""odela""","""odela"""
"""kodimial""","""kodimial"""
"""shanthinagar""","""shanthinagar"""
"""dist mainpuri""","""dist mainpuri"""
"""nateran""","""nateran"""
"""iradat nagar""","""iradat nagar"""
"""purdil nagar""","""purdil nagar"""
"""khutar""","""khutar"""
"""beswan""","""beswan"""
"""pargana mahaich""","""pargana mahaich"""
"""bijnore""","""bijnore"""
"""arehally""","""arehally"""
"""bhanshiware""","""bhanshiware"""
"""kalinga""","""kalinga"""
"""palashi para""","""palashi para"""
"""kusmara""","""kusmara"""
"""lanj""","""lanj"""
"""ladkui""","""ladkui"""
"""rajamahendra varam rural""","""rajamahendra varam rural"""
"""chagallu""","""chagallu"""
"""nilokheri""","""nilokheri"""
"""hospete""","""hospete"""
"""gunour""","""gunour"""
"""niwari""","""niwari"""
"""aleophata""","""aleophata"""
"""kaliganj""","""kaliganj"""
"""nihri""","""nihri"""
"""nandyal mandal""","""nandyal mandal"""
"""paipadu""","""paipadu"""
"""itikyala""","""itikyala"""
"""thripuraram""","""thripuraram"""
"""mangapet""","""mangapet"""
"""jalangi""","""jalangi"""
"""manuke gill""","""manuke gill"""
"""ambur taluk""","""ambur taluk"""
"""aryavatam""","""aryavatam"""
"""kumarkhand""","""kumarkhand"""
"""roing""","""roing"""
"""owk""","""owk"""
"""rajajinagar""","""rajajinagar"""
"""angamally""","""angamally"""
"""kottakkal""","""kottakkal"""
"""shoranur""","""shoranur"""
"""meppadi""","""meppadi"""
"""wayanad""","""wayanad"""
"""kolinda""","""kolinda"""
"""ravikamtham mandal""","""ravikamtham mandal"""
"""galiyakot""","""galiyakot"""
"""nunna""","""nunna"""
"""shikandra""","""shikandra"""
"""surajpur""","""surajpur"""
"""managuli""","""managuli"""
"""zalaki""","""zalaki"""
"""gabbur""","""gabbur"""
"""kozhippara post""","""kozhippara post"""
"""kozhippara""","""kozhippara"""
"""shvipuri""","""shvipuri"""
"""makthal""","""makthal"""
"""yaadagirigutta""","""yaadagirigutta"""
"""vilage sirodhan""","""vilage sirodhan"""
"""dist thane""","""dist thane"""
"""mehdipatnam""","""mehdipatnam"""
"""shamirpet""","""shamirpet"""
"""ramachandarapuram""","""ramachandarapuram"""
"""gollaprolu""","""gollaprolu"""
"""chimakurthy""","""chimakurthy"""
"""prekasam""","""prekasam"""
"""sikakulam""","""sikakulam"""
"""gara""","""gara"""
"""santhabommali mandalam""","""santhabommali mandalam"""
"""ysr kadapa""","""ysr kadapa"""
"""north lakhimpur""","""north lakhimpur"""
"""dadasiba""","""dadasiba"""
"""gundlupete town""","""gundlupete town"""
"""tripnithura""","""tripnithura"""
"""mulanthuruthy""","""mulanthuruthy"""
"""vaniyamkulam""","""vaniyamkulam"""
"""rahatgarh""","""rahatgarh"""
"""naharlagun""","""naharlagun"""
"""sidhapura""","""sidhapura"""
"""roopwas""","""roopwas"""
"""dist surat  pin""","""dist surat  pin"""
"""jateswar""","""jateswar"""
"""wadala mumbai""","""wadala mumbai"""
"""katowali""","""katowali"""
"""ardawata""","""ardawata"""
"""penugonda""","""penugonda"""
"""jambusar""","""jambusar"""
"""bilkisganj""","""bilkisganj"""
"""chitoor""","""chitoor"""
"""b mattam""","""b mattam"""
"""nimmanapalli""","""nimmanapalli"""
"""tadepalligam""","""tadepalligam"""
"""via  etawa bhopji teh  shahpura""","""via  etawa bhopji teh  shahpura"""
"""noamundi""","""noamundi"""
"""sedwa""","""sedwa"""
"""guntur district""","""guntur district"""
"""penmur mandal""","""penmur mandal"""
"""rly kodur""","""rly kodur"""
"""dadahu""","""dadahu"""
"""chakulia""","""chakulia"""
"""surat  taluka choryasi""","""surat  taluka choryasi"""
"""kushalgarh""","""kushalgarh"""
"""jagdalpur pin code""","""jagdalpur pin code"""
"""sojitra ta sojitra""","""sojitra ta sojitra"""
"""garmukteshwar""","""garmukteshwar"""
"""tilalkwada""","""tilalkwada"""
"""kanakappalam erumely""","""kanakappalam erumely"""
"""bhvanagar""","""bhvanagar"""
"""poshina""","""poshina"""
"""sosiya""","""sosiya"""
"""vanthali""","""vanthali"""
"""harij""","""harij"""
"""muli""","""muli"""
"""dahej""","""dahej"""
"""near sardar patel circle""","""near sardar patel circle"""
"""mehmdavad""","""mehmdavad"""
"""teh koil distt aligarh""","""teh koil distt aligarh"""
"""chhattargarh""","""chhattargarh"""
"""khumulwng""","""khumulwng"""
"""talala""","""talala"""
"""lalpur""","""lalpur"""
"""vadtal""","""vadtal"""
"""vedasandur""","""vedasandur"""
"""mithapur""","""mithapur"""
"""babra""","""babra"""
"""urunislampur""","""urunislampur"""
"""kandaghat""","""kandaghat"""
"""mendarada""","""mendarada"""
"""viramgam""","""viramgam"""
"""bhattiprolu mandal""","""bhattiprolu mandal"""
"""visanvel""","""visanvel"""
"""bavla""","""bavla"""
"""kaikala""","""kaikala"""
"""poyada""","""poyada"""
"""dhansura""","""dhansura"""
"""warangalurban""","""warangalurban"""
"""ta mangrol dist surat""","""ta mangrol dist surat"""
"""ghogha""","""ghogha"""
"""dayapar""","""dayapar"""
"""khapat""","""khapat"""
"""sandi""","""sandi"""
"""manglana""","""manglana"""
"""chhotri sadri""","""chhotri sadri"""
"""jhanjeri""","""jhanjeri"""
"""rey""","""rey"""
"""dhoraji""","""dhoraji"""
"""kulharia""","""kulharia"""
"""pupri""","""pupri"""
"""mohania""","""mohania"""
"""tq kannad dist aurangabad""","""tq kannad dist aurangabad"""
"""tittagudi""","""tittagudi"""
"""thirukazhukundram""","""thirukazhukundram"""
"""veppur""","""veppur"""
"""tiruchirapalli dt""","""tiruchirapalli dt"""
"""punhana""","""punhana"""
"""khurdha""","""khurdha"""
"""nalhatiii""","""nalhatiii"""
"""nalhatii""","""nalhatii"""
"""barddhman""","""barddhman"""
"""distgandhinagar""","""distgandhinagar"""
"""vellarikundu""","""vellarikundu"""
"""rajakhera""","""rajakhera"""
"""dhorimanna""","""dhorimanna"""
"""kavital""","""kavital"""
"""purwa""","""purwa"""
"""marehra""","""marehra"""
"""barruphaphund""","""barruphaphund"""
"""tahsil sadabad""","""tahsil sadabad"""
"""kot sukhia""","""kot sukhia"""
"""sultanpur khera""","""sultanpur khera"""
"""kabrai""","""kabrai"""
"""tehsil jalesar""","""tehsil jalesar"""
"""ghazipr""","""ghazipr"""
"""mainpur""","""mainpur"""
"""simar""","""simar"""
"""byana""","""byana"""
"""norangpura""","""norangpura"""
"""bhanokhar""","""bhanokhar"""
"""budania""","""budania"""
"""dist surat""","""dist surat"""
"""mukundgarh mandi""","""mukundgarh mandi"""
"""dubalgundi""","""dubalgundi"""
"""gurumitkal""","""gurumitkal"""
"""jewargi""","""jewargi"""
"""satlasana""","""satlasana"""
"""nyara""","""nyara"""
"""bedia""","""bedia"""
"""buxwaha""","""buxwaha"""
"""churaha rath hamirpur""","""churaha rath hamirpur"""
"""khandheri taluka veraval""","""khandheri taluka veraval"""
"""surat city""","""surat city"""
"""vishanvel""","""vishanvel"""
"""manas""","""manas"""
"""srinagar pauri garhwal""","""srinagar pauri garhwal"""
"""tal ambarnath""","""tal ambarnath"""
"""fatehabad road""","""fatehabad road"""
"""palaskhede bk tal jamner""","""palaskhede bk tal jamner"""
"""dist junagadh pin""","""dist junagadh pin"""
"""keshod""","""keshod"""
"""sutrapad""","""sutrapad"""
"""prabhas patan""","""prabhas patan"""
"""manglore""","""manglore"""
"""ramasamudram""","""ramasamudram"""
"""bangarupalyam""","""bangarupalyam"""
"""anatapur""","""anatapur"""
"""dakkili""","""dakkili"""
"""poidalakur""","""poidalakur"""
"""main road rabakavi""","""main road rabakavi"""
"""kottur""","""kottur"""
"""chadchan""","""chadchan"""
"""devanahalli taluk""","""devanahalli taluk"""
"""ghunsiya""","""ghunsiya"""
"""kakryal""","""kakryal"""
"""bijawar""","""bijawar"""
"""channapatana""","""channapatana"""
"""azimganj""","""azimganj"""
"""bhagwanpur""","""bhagwanpur"""
"""nirmand""","""nirmand"""
"""kharsawan""","""kharsawan"""
"""kappur""","""kappur"""
"""jhab""","""jhab"""
"""kurgaon""","""kurgaon"""
"""rakkar""","""rakkar"""
"""nandini nagar""","""nandini nagar"""
"""krishnanagar""","""krishnanagar"""
"""mollarpur""","""mollarpur"""
"""ps  mayureswar""","""ps  mayureswar"""
"""vpo dirba""","""vpo dirba"""
"""bhumbhali""","""bhumbhali"""
"""shitlakhet""","""shitlakhet"""
"""kadapa district""","""kadapa district"""
"""mamidikuduru""","""mamidikuduru"""
"""jayapura koppa""","""jayapura koppa"""
"""gurumatakal""","""gurumatakal"""
"""tal wada""","""tal wada"""
"""jatani""","""jatani"""
"""simaria""","""simaria"""
"""sojat citty""","""sojat citty"""
"""jasrapur""","""jasrapur"""
"""sivaganagai""","""sivaganagai"""
"""diamondharbour""","""diamondharbour"""
"""godna""","""godna"""
"""tamkuhiraj""","""tamkuhiraj"""
"""atarra""","""atarra"""
"""sihunta""","""sihunta"""
"""bengaluru rural""","""bengaluru rural"""
"""tekkalli""","""tekkalli"""
"""bethamcherla""","""bethamcherla"""
"""mukkam kozhikode dist""","""mukkam kozhikode dist"""
"""mangalwad""","""mangalwad"""
"""manendragarh""","""manendragarh"""
"""tallur""","""tallur"""
"""merakamudidam""","""merakamudidam"""
"""kosigi""","""kosigi"""
"""alamuru""","""alamuru"""
"""undi""","""undi"""
"""moaradabad""","""moaradabad"""
"""suti""","""suti"""
"""keshpur""","""keshpur"""
"""lalgolaberhampore""","""lalgolaberhampore"""
"""khirpai""","""khirpai"""
"""lakshmikantapur""","""lakshmikantapur"""
"""goghat""","""goghat"""
"""farakka""","""farakka"""
"""penumur""","""penumur"""
"""nanguneri""","""nanguneri"""
"""chhotauepur""","""chhotauepur"""
"""nuthnkal mandal village""","""nuthnkal mandal village"""
"""chandrugounda""","""chandrugounda"""
"""bangarmau""","""bangarmau"""
"""shrimadhapur""","""shrimadhapur"""
"""pudukottai dist""","""pudukottai dist"""
"""lalgola""","""lalgola"""
"""thanagaziu""","""thanagaziu"""
"""patlot""","""patlot"""
"""city  valod district tapi  pincode""","""city  valod district tapi  pincode"""
"""manavadar""","""manavadar"""
"""near bamangam""","""near bamangam"""
"""nandana""","""nandana"""
"""duttapukur""","""duttapukur"""
"""salbani""","""salbani"""
"""sultanabad""","""sultanabad"""
"""ramsar""","""ramsar"""
"""dornala""","""dornala"""
"""dhampur bijnor""","""dhampur bijnor"""
"""villl mishripur""","""villl mishripur"""
"""mordabad""","""mordabad"""
"""hingalganj""","""hingalganj"""
"""rajuri""","""rajuri"""
"""bethuadahari""","""bethuadahari"""
"""lingausur""","""lingausur"""
"""karukachal""","""karukachal"""
"""pilkhwa""","""pilkhwa"""
"""muzaffarnagrar""","""muzaffarnagrar"""
"""shamili""","""shamili"""
"""jabalapur""","""jabalapur"""
"""korisepadu taluk""","""korisepadu taluk"""
"""pamulapadu""","""pamulapadu"""
"""bangaon""","""bangaon"""
"""peddavora""","""peddavora"""
"""garbada""","""garbada"""
"""kalawad""","""kalawad"""
"""distt  kangra""","""distt  kangra"""
"""eath""","""eath"""
"""pooranpur""","""pooranpur"""
"""markapur taluk and city""","""markapur taluk and city"""
"""nagour""","""nagour"""
"""seroha""","""seroha"""
"""churhat""","""churhat"""
"""domohona""","""domohona"""
"""talukavalsad""","""talukavalsad"""
"""kothamba""","""kothamba"""
"""singvad""","""singvad"""
"""simaliya""","""simaliya"""
"""pavi jetpur""","""pavi jetpur"""
"""panchmahal""","""panchmahal"""
"""munpur""","""munpur"""
"""surat talukasurat""","""surat talukasurat"""
"""district ahmedabad  pincode""","""district ahmedabad  pincode"""
"""ahmedabad   taluka  ahmedabad""","""ahmedabad   taluka  ahmedabad"""
"""ahmedabad pin""","""ahmedabad pin"""
"""kheda""","""kheda"""
"""fatepura""","""fatepura"""
"""mansa pin""","""mansa pin"""
"""sanand pin""","""sanand pin"""
"""naswadi dist chhotaudepur""","""naswadi dist chhotaudepur"""
"""sankheda""","""sankheda"""
"""santrampur""","""santrampur"""
"""miyagam karjan   district  vadodara""","""miyagam karjan   district  vadodara"""
"""vaso""","""vaso"""
"""kakanpur""","""kakanpur"""
"""thava""","""thava"""
"""savli ta savli""","""savli ta savli"""
"""mahudha""","""mahudha"""
"""anklav""","""anklav"""
"""at jhalod""","""at jhalod"""
"""bodeli    ta  sankheda""","""bodeli    ta  sankheda"""
"""dholka""","""dholka"""
"""dhandhuka""","""dhandhuka"""
"""devgadhbaria""","""devgadhbaria"""
"""halol""","""halol"""
"""dehgam taluka dehgam pin""","""dehgam taluka dehgam pin"""
"""dist  vadodara  pin code""","""dist  vadodara  pin code"""
"""ahmedabad taluka ahmedabad""","""ahmedabad taluka ahmedabad"""
"""borsad di anand""","""borsad di anand"""
"""atpo palsana ta palsana dist surat""","""atpo palsana ta palsana dist surat"""
"""ahmedabad pincode""","""ahmedabad pincode"""
"""dahod pin code""","""dahod pin code"""
"""udwada""","""udwada"""
"""di  ahmedabad""","""di  ahmedabad"""
"""khambhat ta khambhat""","""khambhat ta khambhat"""
"""nadiad ta nadiad""","""nadiad ta nadiad"""
"""bhadran""","""bhadran"""
"""petlad  ta petlad pin""","""petlad  ta petlad pin"""
"""ahmedabad tal city""","""ahmedabad tal city"""
"""ahmedabad taluka ahmedabad near maninagar police station""","""ahmedabad taluka ahmedabad near maninagar police station"""
"""nadiad   ta  nadiad""","""nadiad   ta  nadiad"""
"""zalod""","""zalod"""
"""vejalpur""","""vejalpur"""
"""pavi jetpur district  chhota udepur pin code""","""pavi jetpur district  chhota udepur pin code"""
"""khambhat        ta khambhat""","""khambhat        ta khambhat"""
"""sananddistahmedabad""","""sananddistahmedabad"""
"""derol station""","""derol station"""
"""dhamania""","""dhamania"""
"""ahmedbad""","""ahmedbad"""
"""rajpipla   distnarmada""","""rajpipla   distnarmada"""
"""ta dahegam""","""ta dahegam"""
"""at & po ta virpur""","""at & po ta virpur"""
"""ahmedabad taluka  ahmedabad""","""ahmedabad taluka  ahmedabad"""
"""naswadi""","""naswadi"""
"""jhalod""","""jhalod"""
"""ta kalol dist gandhinagar""","""ta kalol dist gandhinagar"""
"""shahera""","""shahera"""
"""savli""","""savli"""
"""petlad dist anand""","""petlad dist anand"""
"""kalol north gujarat""","""kalol north gujarat"""
"""ahmedebad""","""ahmedebad"""
"""at & post ta dist bahruch""","""at & post ta dist bahruch"""
"""khambhat pin code""","""khambhat pin code"""
"""ahmedabad talukio ahmedabad""","""ahmedabad talukio ahmedabad"""
"""karjan""","""karjan"""
"""distahmedabad""","""distahmedabad"""
"""gandhinagar`""","""gandhinagar`"""
"""vadodra""","""vadodra"""
"""guptipara hooghly""","""guptipara hooghly"""
"""kankinara""","""kankinara"""
"""salt lake city""","""salt lake city"""
"""bhacha dist girsomnth""","""bhacha dist girsomnth"""
"""dharampur tadharampur""","""dharampur tadharampur"""
"""kolakta""","""kolakta"""
"""sankrail""","""sankrail"""
"""bandel""","""bandel"""
"""magra""","""magra"""
"""kolkata south  parganas west bengal""","""kolkata south  parganas west bengal"""
"""gujarat""","""gujarat"""
"""killapardi""","""killapardi"""
"""village kair near najafgarh new delhi""","""village kair near najafgarh new delhi"""
"""alipur""","""alipur"""
"""district anand pin""","""district anand pin"""
"""jamnagar""""","""jamnagar"""""
"""behind surat city gymkhana""","""behind surat city gymkhana"""
"""tarwara""","""tarwara"""
"""port blair""","""port blair"""
"""mahe""","""mahe"""
"""thavalakuppam""","""thavalakuppam"""
"""yanam""","""yanam"""
"""pondicherry""","""pondicherry"""
"""vansda""","""vansda"""
"""port blair andamans""","""port blair andamans"""
"""bahour""","""bahour"""
"""pudhucherry""","""pudhucherry"""
"""mayabunder""","""mayabunder"""
"""kalapet post""","""kalapet post"""
"""nizar""","""nizar"""
"""new mahe""","""new mahe"""
"""ariyur""","""ariyur"""
"""rangpo""","""rangpo"""
"""namchi""","""namchi"""
"""dhanap""","""dhanap"""
"""khajurital""","""khajurital"""
"""chirakoot""","""chirakoot"""
"""lashkar gwalior""","""lashkar gwalior"""
"""talukabhiloda""","""talukabhiloda"""
"""daramali ta  idar""","""daramali ta  idar"""
"""vijapur  pin""","""vijapur  pin"""
"""vijaynagar""","""vijaynagar"""
"""umata""","""umata"""
"""zilia""","""zilia"""
"""pilvai tavijapur""","""pilvai tavijapur"""
"""pilvai""","""pilvai"""
"""kalyanpura""","""kalyanpura"""
"""ta  valsad""","""ta  valsad"""
"""talod""","""talod"""
"""bechraji   virmgam highway  road""","""bechraji   virmgam highway  road"""
"""bhetali""","""bhetali"""
"""samodaganwada ta sidhpur""","""samodaganwada ta sidhpur"""
"""patanpincode""","""patanpincode"""
"""meghraj pin code""","""meghraj pin code"""
"""shamlaji""","""shamlaji"""
"""ladol""","""ladol"""
"""viajaynagar""","""viajaynagar"""
"""chhapi  ta  idar  dist sabarkantha""","""chhapi  ta  idar  dist sabarkantha"""
"""mahesana""""","""mahesana"""""
"""pamol""","""pamol"""
"""ghaghret""","""ghaghret"""
"""ta idar pin""","""ta idar pin"""
"""godhra   ta godhra""","""godhra   ta godhra"""
"""bhabhar""","""bhabhar"""
"""kheralu     pin""","""kheralu     pin"""
"""jadar""","""jadar"""
"""ta suratdistsurat""","""ta suratdistsurat"""
"""hirpura""","""hirpura"""
"""gozaria pin""","""gozaria pin"""
"""chanasma""","""chanasma"""
"""patan pin code""","""patan pin code"""
"""antoli""","""antoli"""
"""bhiloda""","""bhiloda"""
"""palnpur""","""palnpur"""
"""bhandu     pin""","""bhandu     pin"""
"""nardipur""","""nardipur"""
"""himatnagara""","""himatnagara"""
"""bechraji ta bechraji pin""","""bechraji ta bechraji pin"""
"""bhildi""","""bhildi"""
"""ta & dist  mehsana""","""ta & dist  mehsana"""
"""tadeesa  bk gujarat""","""tadeesa  bk gujarat"""
"""vatrak""","""vatrak"""
"""madanagadh""","""madanagadh"""
"""maheana""""","""maheana"""""
"""lavana""","""lavana"""
"""patan pincode no""","""patan pincode no"""
"""palanpur   bk""","""palanpur   bk"""
"""meghraj""","""meghraj"""
"""savli vadodara""","""savli vadodara"""
"""ta amirgadh""","""ta amirgadh"""
"""palasar   pin""","""palasar   pin"""
"""vadgam  pin""","""vadgam  pin"""
"""atshankheshwartashankheshwardistpatanpincode""","""atshankheshwartashankheshwardistpatanpincode"""
"""huliyar""","""huliyar"""
"""madhugiri""","""madhugiri"""
"""mahugiri""","""mahugiri"""
"""turuvekere""","""turuvekere"""
"""nittur""","""nittur"""
"""dtapi""","""dtapi"""
"""kodigenahally""","""kodigenahally"""
"""sira""","""sira"""
"""districtsurat pin""","""districtsurat pin"""
"""kanchrapara""","""kanchrapara"""
"""ps  hogal baria""","""ps  hogal baria"""
"""krishnagar  pin""","""krishnagar  pin"""
"""dhubulia""","""dhubulia"""
"""bagula""","""bagula"""
"""not applicable""","""not applicable"""
"""sagardighi""","""sagardighi"""
"""nabadwip""","""nabadwip"""
"""haringhata""","""haringhata"""
"""auranganbad""","""auranganbad"""
"""salar""","""salar"""
"""bhavnagar  pin code""","""bhavnagar  pin code"""
"""surat  pin""","""surat  pin"""
"""sihordistrict  bhavnagar""","""sihordistrict  bhavnagar"""
"""gadhada""","""gadhada"""
"""dhasagam""","""dhasagam"""
"""tavansda""","""tavansda"""
"""sanosara""","""sanosara"""
"""talaja""","""talaja"""
"""distbhavnagar""","""distbhavnagar"""
"""gadu sherbaug""","""gadu sherbaug"""
"""ghodhra""","""ghodhra"""
"""thangadh""","""thangadh"""
"""shirur tajband""","""shirur tajband"""
"""cidco new nanded""","""cidco new nanded"""
"""sailu""","""sailu"""
"""jalkot""","""jalkot"""
"""ghonsi""","""ghonsi"""
"""jawala bazar""","""jawala bazar"""
"""gangakhed district parbhani""","""gangakhed district parbhani"""
"""nilanga""","""nilanga"""
"""ahmedpur""","""ahmedpur"""
"""renapur""","""renapur"""
"""sengaon""","""sengaon"""
"""manwath""","""manwath"""
"""nalegaon""","""nalegaon"""
"""mahur""","""mahur"""
"""jintur""","""jintur"""
"""kinwat""","""kinwat"""
"""hadgaon""","""hadgaon"""
"""aundha nagnath""","""aundha nagnath"""
"""akhada balapur""","""akhada balapur"""
"""hanegaon""","""hanegaon"""
"""shankarnagar""","""shankarnagar"""
"""kundalwadi""","""kundalwadi"""
"""palam""","""palam"""
"""deoni""","""deoni"""
"""kalamanuri""","""kalamanuri"""
"""tq kinwat dist naded""","""tq kinwat dist naded"""
"""degloor""","""degloor"""
"""kalavad""","""kalavad"""
"""vasmathnagar""","""vasmathnagar"""
"""gangakhed""","""gangakhed"""
"""umri""","""umri"""
"""selu""","""selu"""
"""virpar ta tankara""","""virpar ta tankara"""
"""sonpeth""","""sonpeth"""
"""pathri""","""pathri"""
"""ausa""","""ausa"""
"""tq mukhed dist nanded""","""tq mukhed dist nanded"""
"""murud""","""murud"""
"""penoor""","""penoor"""
"""amrut computer science & management naigaon tqnaigaon distnanded""","""amrut computer science & management naigaon tqnaigaon distnanded"""
"""killari""","""killari"""
"""kingaon""","""kingaon"""
"""mudkhed""","""mudkhed"""
"""ranisawargaon""","""ranisawargaon"""
"""tamsa""","""tamsa"""
"""biloli""","""biloli"""
"""pethshivani""","""pethshivani"""
"""mendarda""","""mendarda"""
"""loha""","""loha"""
"""basmath""","""basmath"""
"""shirur anantpal""","""shirur anantpal"""
"""himayatnagar""","""himayatnagar"""
"""bhokar""","""bhokar"""
"""mukhed""","""mukhed"""
"""chapoli""","""chapoli"""
"""mukramabad""","""mukramabad"""
"""dharmabad""","""dharmabad"""
"""aurad shahajani""","""aurad shahajani"""
"""basmathnagar""","""basmathnagar"""
"""maliya hatina""","""maliya hatina"""
"""halvad""","""halvad"""
"""di  junagadh pin""","""di  junagadh pin"""
"""amrapur""","""amrapur"""
"""fairlands salem""","""fairlands salem"""
"""koviloor""","""koviloor"""
"""bagasara ta bagasara""","""bagasara ta bagasara"""
"""sonpur""","""sonpur"""
"""koppam""","""koppam"""
"""kodungallur""","""kodungallur"""
"""jamjodhpur""","""jamjodhpur"""
"""vazhayoor""","""vazhayoor"""
"""payyoli""","""payyoli"""
"""alanallur""","""alanallur"""
"""cheruthuruthy""","""cheruthuruthy"""
"""mala""","""mala"""
"""kadampuzha""","""kadampuzha"""
"""melmuri""","""melmuri"""
"""vettikkattiri""","""vettikkattiri"""
"""sreekrishnapuram palakkad""","""sreekrishnapuram palakkad"""
"""chalissery""","""chalissery"""
"""guruvayoor""","""guruvayoor"""
"""andathode""","""andathode"""
"""perambra""","""perambra"""
"""nilambur""","""nilambur"""
"""sukhpur""","""sukhpur"""
"""karuvarakundu""","""karuvarakundu"""
"""sutrapada""","""sutrapada"""
"""malampuzha""","""malampuzha"""
"""mullurkara""","""mullurkara"""
"""kuzhalmannam""","""kuzhalmannam"""
"""koduvally""","""koduvally"""
"""kadmat""","""kadmat"""
